www.trainyard.ca.	AAAA
citycoredevelopments.ca.	A
mail2.theupsstore.ca.	A
dline.ca.	MX
bordertowndesignjam.eventbrite.ca.	AAAA
dugan.ca.	A
csd.uwo.ca.	MX
www.droitauteur.gouv.qc.ca.	AAAA
barracuda.scdsb.edu.on.ca.	A
digital.library.mcgill.ca.	AAAA
www.tibet.ca.	A
stats.canadapost.ca.	A
acciona.ca.	MX
mar.dfo-mpo.gc.ca.	MX
utoronto.ca.	MX
www.ipanda.ca.	A
www.iapa.ca.	A
hauser.ca.	A
www.tc.gc.ca.	A
shaw.ca.	MX
www.history.uottawa.ca.	A
fslactivities.ca.	A
www.iglesia.ca.	A
engmail.uwaterloo.ca.	A
www.morningstar.ca.	A
shop.aol.ca.	A
homesnanaimo.ca.	MX
wfgmail.ca.	MX
www.s3hr.ca.	A
truckmasters.ca.	MX
www.intuitwebsites.ca.	A
thumbs2.ebaystatic.com.	AAAA
mountaineerpublishing.com.	MX
www.mediafire.com.	A
www.freemarket.com.	A
google.com.	A
developers.facebook.com.	A
ads.smowtion.com.	A
solofarandulaperu.blogspot.com.	A
m.addthisedge.com.	A
ssl.google-analytics.com.	A
www.reuters.com.	A
mail.sodoit.com.	A
www.download.windowsupdate.com.	A
csi.gstatic.com.	A
www.apple.com.	A
www.haacked.com.	A
www.jujiaow.com.	A
api.facebook.com.	A
dns.msftncsi.com.	A
sageinc.com.	A
google.com.	A
developers.facebook.com.	A
api.twitter.com.	A
pub.reggaefrance.com.	A
an.d.chango.com.	A
www.gossiponthis.com.	AAAA
mail.mastertex.com.	A
www.foxsportsla.com.	A
education.idoneos.com.	AAAA
api.twitter.com.	A
developers.facebook.com.	A
i2.ytimg.com.	A
edge.quantserve.com.	A
hi-in.facebook.com.	A
www.facebook.com.	A
es-es.facebook.com.	A
quakerfabric.com.	MX
es-es.facebook.com.	A
andrewsullivan.com.	MX
i499.photobucket.com.	A
www.hotelelreymoro.com.	A
www.microsoft.com.	A
www.gonelocal.com.	A
rad.msn.com.	A
img.apnanalytics.com.	A
apps.facebook.com.	A
www.shareyouritems.com.	A
www.man-engines.com.	AAAA
nothirst.com.	A
asktoolbar.weather.com.	A
img.youtube.com.	A
www.facebook.com.	A
s1.wp.com.	A
s.youtube.com.	A
gma.yahoo.com.	A
lh3.ggpht.com.	A
fistintheair.com.	A
hackingetico.com.	AAAA
static.xvideos.com.	A
blog.mobango.com.	A
st.chatango.com.	A
marketingdesdelaromana.blogspot.com.	A
www.juegospara.com.	A
toolbarqueries.google.com.	A
chinamoly.com.	MX
different-love.foroactivo.com.	A
data-recovery-free-help.blogspot.com.	A
darkanime.mforos.com.	AAAA
i2.ytimg.com.	AAAA
dmse.com.	MX
mediacdn.disqus.com.	A
laplumadebarro.blogspot.com.	A
www.google.com.	A
client66.dropbox.com.	A
t2.gstatic.com.	A
cdn.mediafire.com.	A
tsuki-yaoi.blogspot.com.	A
imap.gmail.com.	A
mychemhelena.obolog.com.	A
www.humorpower.com.	A
eu4.stvid.com.	A
www.ct-7ob.com.	A
video.xnxx.com.	A
ssl.gstatic.com.	A
www.cinemanow.com.	A
developers.facebook.com.	A
butovo.com.	A
www.birdseye.com.	A
abajate.blogspot.com.	A
www.blackberry.com.	A
ib.adnxs.com.	A
email.com.	MX
www.facebook.com.	A
mt1.googleapis.com.	A
l.yimg.com.	A
t7.tagstat.com.	A
ucs.query.yahoo.com.	A
i4.ytimg.com.	A
rylandhomes.com.	MX
google.com.	A
sfdr-cisd.com.	MX
goodereader.disqus.com.	A
1496354998.mail.outlook.com.	A
landrover.tagworldwide.com.	A
i4.ytimg.com.	A
download884.avast.com.	A
hi-in.facebook.com.	A
translate.google.com.	A
www.google.com.	A
tpc.googlesyndication.com.	A
blog.seattlecoffeegear.com.	AAAA
noticias.lainformacion.com.	A
www.facebook.com.	A
descargararesgratis.disqus.com.	A
redirector.c.youtube.com.	A
i366.photobucket.com.	A
api-read.facebook.com.	A
docs.google.com.	A
m.addthisedge.com.	A
img.mediaplex.com.	A
login.live.com.	A
afrozeprinting.com.	A
youtube-ui.l.google.com.	MX
apps.facebook.com.	A
www.google.com.	A
sponsoredcdn.speedbit.com.	AAAA
www.xn--cabaasmazamitla-1qb.com.	A
developers.facebook.com.	A
idealcalor.com.	MX
clients1.google.com.	A
a355.phobos.apple.com.	A
mail2lucky.com.	MX
www.facebook.com.	A
api.twitter.com.	A
el.y8.com.	A
dlpiper.com.	MX
canadianislamiccongress.com.	A
gmaseven.blogspot.com.	AAAA
tijuana-kei.com.	A
www.reverbnation.com.	A
i3.ytimg.com.	A
www.fotosrarasgratis.com.	A
enblogs.com.	A
g.ceipmsn.com.	A
suggestqueries.google.com.	A
www.msftncsi.com.	AAAA
api.facebook.com.	A
liduvinacarrera.blogspot.com.	A
encrypted-tbn1.google.com.	A
need2bfit.com.	A
www.iegallery.com.	A
googlehosted.l.googleusercontent.com.	MX
www.youtube.com.	A
view.atdmt.com.	A
mail.landbank.com.	A
cuda.csystems.com.	A
mail.kwreferred.com.	A
www.google.com.	A
www.macgeneration.com.	A
www.youngcloseup.com.	AAAA
www.youtube.com.	A
c0551612.cdn.cloudfiles.rackspacecloud.com.	A
safebrowsing-cache.google.com.	A
www.facebook.com.	A
xodusgroup.com.	MX
www.winamp.com.	A
www.facebook.com.	A
images03.olx-st.com.	A
theflatland.com.	A
www.mmaaxx.com.	A
gswebhost.com.	A
r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com.	A
s3.amazonaws.com.	A
www.google.com.	A
css.wlxrs.com.	A
audio-sv5-t1-1.pandora.com.	AAAA
www.facebook.com.	A
www.swtorguidehq.com.	A
www.youtube.com.	A
blog.gypsy05.com.	A
u20.eset.com.	A
a1007.w43.akamai.net.	MX
a.root-servers.net.	A
a995.mm1.akamai.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
washeen91.writingjob.hop.clickbank.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
connect.facebook.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
www.difasa.net.	A
mindspring.net.	MX
a.root-servers.net.	A
host1.dia.net.	MX
a.root-servers.net.	A
s1-excel.vo.msecnd.net.	A
www.bridedressup.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a771.da1.akamai.net.	A
zynga2-a.akamaihd.net.	A
a.root-servers.net.	A
sp.cwfservice.net.	A
a.root-servers.net.	A
msnportal.112.2o7.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a995.mm1.akamai.net.	A
www.gayteacher.net.	A
petsafe.net.inbound15.mxlogicmx.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
sp.cwfservice.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
fbcdn-profile-a.akamaihd.net.	A
a.root-servers.net.	A
mail.marstu.net.	A
a.root-servers.net.	A
d1.media.v4.skyrock.net.	AAAA
csc.beap.ad.yieldmanager.net.	A
quitarverrugasylunares.net.	A
e24.tns-cs.net.	AAAA
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
secure.shared.live.com.edgekey.net.	AAAA
auth.np.ac.playstation.net.	A
fbcdn-profile-a.akamaihd.net.	A
a.root-servers.net.	A
s3pr.shoptowin.net.	A
a1108.da1.akamai.net.	A
magaltc.com.inbound15.mxlogic.net.	A
metrics.el-mundo.net.	A
www.hasrawy.net.	A
www.mapp-oea.net.	AAAA
a.root-servers.net.	A
sp.cwfservice.net.	A
rehbaum.net.	MX
d2n8p8eh14pae1.cloudfront.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
connect.facebook.net.	A
a.root-servers.net.	A
a4.da1.akamai.net.	A
ads2.msads.net.	A
a.root-servers.net.	A
sn18.mailshell.net.	A
www.sexomax.net.	A
content.yieldmanager.edgesuite.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
al-nabaa.net.	MX
ocsp.entrust.net.	A
a.root-servers.net.	A
aaugonline.net.	MX
mail.globalinetbiz.net.	A
a.root-servers.net.	A
www.providencenightlife.net.	A
clock.fmt.he.net.	A
a.root-servers.net.	A
googleads.g.doubleclick.net.	A
a1052.g.akamai.net.	A
bogotaku.mejorforo.net.	A
d18txuuu339yuz.cloudfront.net.	A
cn1.redswoosh.akadns.net.	A
a.root-servers.net.	A
e461.b.akamaiedge.net.	AAAA
a.root-servers.net.	A
mobilesources.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
sertel2k.vtrbandaancha.net.	AAAA
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
ad.doubleclick.net.	A
www.manhunt.net.	A
www.takethewalk.net.	A
ns2.dnspod.net.	A
a.root-servers.net.	A
www.amateurs-videos.net.	A
a1005.w42.akamai.net.	A
i.t-mobile-favourites.net.	AAAA
a.root-servers.net.	A
r.openx.net.	A
fbcdn-profile-a.akamaihd.net.	A
a.root-servers.net.	A
ci.national-city.ca.us.inbound15.mxlogic.net.	A
a.root-servers.net.	A
a1132.da1.akamai.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
wilsontechnologies.net.inbound15.mxlogicmx.net.	A
a.root-servers.net.	A
zynga2-a.akamaihd.net.	MX
a.root-servers.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
www.taringa.net.	A
a998.mm1.akamai.net.	A
pubads.g.doubleclick.net.	A
meneame.net.	A
obbit.net.	MX
sp.cwfservice.net.	A
dsn6.d.skype.net.	MX
me.effectivemeasure.net.	A
a.root-servers.net.	A
a.root-servers.net.	A
update.batterycare.net.	A
coleman-bh.com.inbound15.mxlogic.net.	A
fbcdn-profile-a.akamaihd.net.	A
tags.w55c.net.	A
a.root-servers.net.	A
googleads.g.doubleclick.net.	MX
mx1.okehosting.net.	A
www.upwallpapers.net.	AAAA
gocsg.net.	MX
laidesigngroup.com.inbound15.mxlogic.net.	A
dvd-decrypter.programas-gratis.net.	A
escookie.mystarworld.net.	AAAA
d1r9j5rytlayy8.cloudfront.net.	A
connect.facebook.net.	A
connect.facebook.net.	A
gates.shapeservices.net.	A
smtp.iwaynet.net.	A
ad-g.doubleclick.net.	A
a1332.g.akamai.net.	A
s0.2mdn.net.	A
sp.cwfservice.net.	A
www9.effectivemeasure.net.	A
index.rpg.net.	AAAA
a1490.g.akamai.net.	A
a.root-servers.net.	A
bellsouthpwp.net.	A
a.root-servers.net.	A
d3ojfab0q2dwum.cloudfront.net.	AAAA
a.root-servers.net.	A
ad-g.doubleclick.net.	A
a.root-servers.net.	A
www.nolimitweb.nl.	A
ch.tudelft.nl.	MX
www.huishoudbeurs.nl.	A
secon.nl.	MX
broekhuisjuweliers.nl.	A
site.delain.nl.	A
cmgtcontent.ahold.com.kpnis.nl.	A
broekhuisjuweliers.nl.	A
dwiex402.mumc.nl.	A
mx.easynet.nl.	AAAA
ns2.otys.nl.	A
www.deltares.nl.	A
news.google.nl.	A
mail.kiwa.nl.	A
www.allposters.nl.	A
winkel.vpro.nl.	AAAA
mx2.glr.nl.	A
mail.edu.rocmn.nl.	A
tfgrtezqnfkewpchzgyronljweoyop.nl.	AAAA
casema.nl.	MX
gmt.nl.	MX
lvs.fok.nl.	A
mx99.elive.nl.	A
www.pharmaton.nl.	A
www.animewolken.nl.	A
feyenoord.headliner.nl.	A
annettevandenbosch.nl.	MX
www.wetenschapsforum.nl.	A
ns02.nexthost.nl.	A
www.sega.nl.	AAAA
beko-zuid.nl.	MX
dingenvanlia.nl.	A
mail.knijnenburgbeheer.nl.	A
www.oxfamnovibpaktuit.nl.	A
www.ford.nl.	A
www.twenga.nl.	A
shadow.mature.nl.	AAAA
www.four05.nl.	A
www.zvdk.nl.	A
dailycappuccino.nl.	AAAA
www.minilening.nl.	A
decollage.nl.	A
www2.animalsexfilms.nl.	A
stewie.wojas.nl.	A
www.blend.nl.	A
925.nl.	MX
www.mdf.nl.	A
www.saartjeknits.nl.	A
dordrecht.nl.	MX
www.dokterdokter.nl.	A
static.depers.nl.	AAAA
www.stealth.nl.	AAAA
ns2.redbee.nl.	A
www.yourskin.nl.	AAAA
www.gamert.nl.	AAAA
newsletter.iciparisxl.nl.	AAAA
www.popinstituut.nl.	A
www.andrevanamstel.nl.	A
www.wikipedia.nl.	A
www.endandit.nl.	A
netmail.hetnet.nl.	A
hetnet.nl.	MX
www.rexona.nl.	A
quicknet.nl.	MX
www.winrar.nl.	A
alternative-music.nl.	A
dyom.gtagames.nl.	AAAA
broekhuisjuweliers.nl.	A
www.stalparadiso.nl.	A
dutchleader.nl.	A
www.clive.nl.	AAAA
www.sp.nl.	A
www.badblog.nl.	A
chtig.nl.	MX
www.macworld.nl.	A
mail.cms-mail.nl.	A
www.prijsvergelijk.nl.	A
gwebcache.linuxonly.nl.	A
ns3.widexs.nl.	A
sanko.nl.	AAAA
mx2.schonemail.nl.	A
www.dse.nl.	AAAA
video.startpagina.nl.	A
dakvanbrabant.nl.	MX
www.shifta.nl.	A
ipc-bv.nl.	A
unimills.nl.	MX
gevudo.nl.	A
spel.nl.	MX
www.free-d.nl.	A
dropship.ortec.nl.	A
alyssa.knuffelt.nl.	AAAA
www.goastro.nl.	A
www.cinema.nl.	A
retro.nrc.nl.	A
mcleodsfans.weblog.nl.	AAAA
www.keds.nl.	A
mx2.spamvrijwerken.nl.	A
mail2.tmn.nl.	A
www.mijnwoordenboek.nl.	A
www.gladiatus.nl.	A
sloendregt.nl.	A
www.kpnvandaag.nl.	A
www.feestkleding365.nl.	A
www.pern.nl.	A
www.oxilion.nl.	AAAA
annettevandenbosch.nl.	A
www.rnw.nl.	A
adformatie.nl.	MX
www.digitalage.nl.	A
www.myfreefarm.nl.	AAAA
www.lighting.philips.nl.	A
mx1.vpo.nl.	A
dagaanbieding.conrad.nl.	A
roez.groningen.nl.	MX
www.zwangerschapspagina.nl.	A
riagg-maastricht.nl.	MX
www.hilversumbest.nl.	AAAA
www.math.ru.nl.	A
computertotaal.nl.	A
berkel.nl.	MX
mail2.t-systems.nl.	A
www.telegraaf.nl.	A
wetenschap.blog.nl.	A
broekhuisjuweliers.nl.	A
noxpeople.nl.	MX
straatklus.nl.	MX
degeus.nl.	MX
ns2.helderhosting.nl.	A
www.informarn.nl.	A
www.duurzame-energieshop.nl.	A
onlinegames.startpagina.nl.	A
bluefish.openoffice.nl.	A
capelleaandenijssel.nl.	MX
www.interglot.nl.	A
mx1.010.vpo.nl.	A
kroonweb.nl.	MX
www.sexchat.nl.	A
csimg.koopkeus.nl.	A
www.thisistheend.nl.	A
www.maxx-xs.nl.	A
www.spelstad.nl.	A
925.nl.	A
straatklus.nl.	A
l1b.nl.	AAAA
content.motomedia.nl.	AAAA
www.expedia.nl.	A
www.tboek.nl.	AAAA
membolle.demon.nl.	MX
www.linkspeurder.nl.	A
broekhuisjuweliers.nl.	A
alviss.et.tudelft.nl.	A
condorcet.nl.	MX
www.bispublishers.nl.	A
www.hypex.nl.	A
icy.rtl.nl.	AAAA
mail01.gilissen.nl.	A
www.google.nl.	A
helenpark.nl.	MX
mijn.ing.nl.	A
mpi.nl.	MX
bertrik.sikken.nl.	A
www.move.vu.nl.	A
vip2.clickzzs.nl.	A
versatel.nl.	A
industrie.blog.nl.	A
hta.nl.	MX
denhaag.nl.	MX
live.nl.	MX
www.ljil.leidenuniv.nl.	AAAA
fiets.nl.	MX
assuweb.nl.	A
mail.kingsquare.nl.	MX
www.han.nl.	A
www.compuclub.nl.	A
www.logismarket.nl.	A
telfort.nl.	A
srv1.flexfilter.nl.	A
mail.millford.nl.	A
www.cestdubo.nl.	A
bit.nl.	MX
xs4all.nl.	A
mail.cazemierparket.nl.	A
resources2.kb.nl.	A
www.westonline.nl.	A
www.topfunny.nl.	A
www.chateauhotels.nl.	A
ihs.nl.	MX
mail2.blackbox.nl.	A
hyconcar.nl.	MX
huig.nl.	A
www.radio1.nl.	AAAA
www.caiway.nl.	A
verbrugge.nl.	MX
baracuda1.balans.nl.	A
www.zie.nl.	AAAA
www.oma.nl.	AAAA
broekhuisjuweliers.nl.	A
hetnet.nl.	MX
ns1.in2ip.nl.	A
d57d320a.static.ziggozakelijk.nl.	A
jbteens.messageboard.nl.	A
www.google.nl.	A
casema.nl.	A
www.hanglos.nl.	A
www.girlsgogames.nl.	A
www.sbs6.nl.	AAAA
www.budgetair.nl.	A
tiscali.nl.	MX
ns1.dbn.nforce.nl.	A
projecten.elitech.nl.	AAAA
lifestyle.overzicht.nl.	A
tros.dmd.omroep.nl.	AAAA
www.codarts.nl.	A
www.virtualvillage.nl.	A
server-09.stream-server.nl.	A
www.vk.nl.	A
joostlangeveldorigami.nl.	A
www.jumbo-apps.nl.	A
www1.fee.uva.nl.	A
sra.nl.	MX
images.weserv.nl.	A
news.google.nl.	A
mailbizz02.bizztravel.nl.	A
forum.viva.nl.	A
gbweb02.gamebasics.nl.	A
www.nosop3.nl.	A
www.nieuwemobiel.nl.	AAAA
www.shootr.nl.	A
mx.roadrunnerrecords.nl.	A
broekhuisjuweliers.nl.	A
images.m4.mailplus.nl.	A
nccw-casa.nl.	A
rc.bt.ilsemedia.nl.	A
feeds.depers.nl.	A
www.tivoli.nl.	A
panta-holdings.nl.	MX
cartoonmovement.spreadshirt.nl.	A
tvatm.nl.	MX
mx1.opendomein.nl.	A
www.rnw.nl.	A
broekhuisjuweliers.nl.	A
www.amsterdammarathon.nl.	A
www.wass.wur.nl.	A
opera.mirror.triple-it.nl.	A
news.google.nl.	A
octrooibureau.nl.	MX
www.agoda.nl.	A
minbuza.nl.	AAAA
www.nps.nl.	A
www.tuning-gids.nl.	A
www.digimon-paradijs.nl.	A
biomet.nl.	MX
www.hetutrechtsarchief.nl.	A
broekhuisjuweliers.nl.	A
www.vliegwinkel.nl.	A
www.compuclub.nl.	AAAA
www.dagelijksestandaard.nl.	A
toolbarqueries.google.nl.	AAAA
mededelingen.marktplaats.nl.	A
www.derecensent.nl.	A
www.brokertarieven.nl.	AAAA
mx1.mail.omroep.nl.	A
ii.nl.	A
www.allegoededoelen.nl.	A
wur.nl.	A
aspmail2.atinet.nl.	A
software.startpagina.nl.	AAAA
tebenet.nl.	A
www2.eur.nl.	A
www.denieuwereporter.nl.	A
www.soepvork.nl.	A
www.yahoo.nl.	AAAA
www.rtvnoord.nl.	AAAA
pelxrelay02.pelican-ict.nl.	A
centraalbeheer.nl.	A
akd.nl.	MX
undutchables.nl.	MX
www.overgrow-italy.nl.	A
stream01.platform02.true.nl.	A
broekhuisjuweliers.nl.	A
bmc.nl.	MX
avensus.nl.	MX
hag.nl.	MX
www.elcheapo.nl.	A
imail.nl.	A
www.itc.nl.	A
fieldtrip.fcdonders.nl.	A
www.noord-holland.nl.	A
home.nl.	MX
www.reddotcommerce.nl.	A
www.wegenermediaadverteren.nl.	A
oma.nl.	MX
ns2.hostnetbv.nl.	AAAA
nieuwe.startpagina.nl.	A
fallback.vivent.nl.	A
mx.mailfilter.ict-concept.nl.	A
news.google.nl.	A
www.agoda.nl.	A
www.fd.nl.	A
mannen.islive.nl.	A
schaatsen.blog.nl.	A
pilkingtons.nl.	MX
candea.nl.	MX
www.checkitout.nl.	AAAA
pop3.upcmail.nl.	A
www.nihes.nl.	A
fallback-datacenter.tccresearch.nl.	A
www.lammertbies.nl.	A
fulcofinancien.nl.	MX
www.watermeloncat.nl.	A
www.kaart.nl.	AAAA
www.hetnet.nl.	AAAA
nwo.nl.	MX
mail.upcmail.nl.	A
www.moviemachine.nl.	A
www.nieuwamsterdam.nl.	A
www.mozbrowser.nl.	AAAA
www.petervanderwoude.nl.	AAAA
mail.arboned.nl.	A
linedancing.nl.	MX
windows.nl.	A
tele2.nl.	AAAA
roczeeland.nl.	MX
ns1.bedrijvenweb.nl.	A
www.justanothernerd.nl.	AAAA
quote.nl.	MX
www.tienersexfilms.nl.	A
ns3.siteview.nl.	AAAA
syner3.nl.	MX
www.velvetmusic.nl.	AAAA
diginotar.nl.	A
www.crimelab.nl.	A
www.iscra.nl.	AAAA
uni-one.nl.	MX
mail.rdq.nl.	A
xzibit.nl.	MX
mx02.foxxl.nl.	A
www.hku.nl.	A
wits.nl.	MX
radio6presents.radio6.nl.	A
mail20.ing.nl.	A
static.gos2m.nl.	A
home.nl.	MX
www.fon.hum.uva.nl.	A
reflector.kpnstreaming.nl.	A
peterned.home.xs4all.nl.	A
www.trendwerk.nl.	A
www.psx-sense.nl.	A
creditsmedia.nl.	A
www.nintendo.nl.	AAAA
greenhouseseeds.nl.	A
www.gooddayz.nl.	A
moremix.hyves.nl.	A
sensire.nl.	MX
counterpart.nl.	A
www.151617.nl.	A
content50c2a.omroep.nl.	AAAA
content1c.omroep.nl.	AAAA
www.xmissymovies.nl.	A
www.ibuildings.nl.	AAAA
www.waarmaarraar.nl.	A
bliksem.startpagina.nl.	A
be-creative.nl.	A
www.remax.nl.	A
pzc.nl.	MX
fme.nl.	MX
www.uitzendbureau.nl.	A
ish.nl.	MX
www.omroplive.nl.	A
www.wereldoorlog1418.nl.	A
pgp.surfnet.nl.	AAAA
www.niveaformen.nl.	A
